,Feature 1,Feature 2,Accuracy 1,Accuracy 2,Accuracy 3,Average Accuracy
583,num_shells,dst_host_srv_rerror_rate,0.5572139303482587,0.582089552238806,0.6616915422885572,0.6003316749585407
149,flag,dst_host_same_srv_rate,0.6069651741293532,0.6069651741293532,0.5870646766169154,0.6003316749585407
93,service,num_root,0.582089552238806,0.5970149253731343,0.6169154228855721,0.5986733001658374
198,dst_bytes,hot,0.5920398009950248,0.6119402985074627,0.5920398009950248,0.5986733001658374
417,logged_in,dst_host_same_srv_rate,0.5920398009950248,0.582089552238806,0.6218905472636815,0.5986733001658374
140,flag,serror_rate,0.5970149253731343,0.5671641791044776,0.6318407960199005,0.5986733001658374
84,service,land,0.5920398009950248,0.6268656716417911,0.5771144278606966,0.5986733001658374
727,srv_serror_rate,same_srv_rate,0.6169154228855721,0.5323383084577115,0.6467661691542289,0.5986733001658374
684,count,dst_host_srv_diff_host_rate,0.5771144278606966,0.5870646766169154,0.6268656716417911,0.5970149253731344
197,dst_bytes,urgent,0.6019900497512438,0.6019900497512438,0.5870646766169154,0.5970149253731344
386,num_failed_logins,dst_host_srv_count,0.5373134328358209,0.6019900497512438,0.6517412935323383,0.5970149253731344
91,service,root_shell,0.6417910447761194,0.6069651741293532,0.5422885572139303,0.5970149253731343
516,num_root,count,0.5920398009950248,0.5323383084577115,0.6666666666666666,0.5970149253731343
216,dst_bytes,srv_rerror_rate,0.6169154228855721,0.5771144278606966,0.5970149253731343,0.5970149253731343
362,hot,dst_host_rerror_rate,0.5970149253731343,0.6119402985074627,0.582089552238806,0.5970149253731343
598,num_access_files,dst_host_srv_count,0.6019900497512438,0.6268656716417911,0.5572139303482587,0.5953565505804312
221,dst_bytes,dst_host_srv_count,0.5970149253731343,0.5572139303482587,0.6318407960199005,0.5953565505804312
676,count,same_srv_rate,0.6069651741293532,0.572139303482587,0.6069651741293532,0.5953565505804312
31,duration,dst_host_srv_count,0.6119402985074627,0.5970149253731343,0.5771144278606966,0.5953565505804311
496,su_attempted,same_srv_rate,0.6218905472636815,0.5920398009950248,0.572139303482587,0.5953565505804311
709,serror_rate,rerror_rate,0.5920398009950248,0.6318407960199005,0.5572139303482587,0.5936981757877281
138,flag,count,0.5572139303482587,0.6417910447761194,0.582089552238806,0.5936981757877281
678,count,srv_diff_host_rate,0.6019900497512438,0.5671641791044776,0.6119402985074627,0.593698175787728
263,land,dst_host_rerror_rate,0.5522388059701493,0.5920398009950248,0.6368159203980099,0.593698175787728
157,flag,??,0.5920398009950248,0.6169154228855721,0.572139303482587,0.593698175787728
474,root_shell,dst_host_same_srv_rate,0.5373134328358209,0.6318407960199005,0.6119402985074627,0.593698175787728
746,rerror_rate,dst_host_srv_count,0.5970149253731343,0.6218905472636815,0.5621890547263682,0.593698175787728
827,dst_host_same_srv_rate,dst_host_srv_diff_host_rate,0.5124378109452736,0.6567164179104478,0.6119402985074627,0.593698175787728
661,is_guest_login,dst_host_srv_count,0.5920398009950248,0.572139303482587,0.6119402985074627,0.5920398009950248
767,srv_rerror_rate,dst_host_rerror_rate,0.5671641791044776,0.6467661691542289,0.5621890547263682,0.5920398009950248
500,su_attempted,dst_host_srv_count,0.6069651741293532,0.6019900497512438,0.5671641791044776,0.5920398009950248
345,hot,count,0.5771144278606966,0.6417910447761194,0.5572139303482587,0.5920398009950248
439,num_compromised,rerror_rate,0.6169154228855721,0.5422885572139303,0.6169154228855721,0.5920398009950248
196,dst_bytes,wrong_fragment,0.5771144278606966,0.5870646766169154,0.6119402985074627,0.5920398009950248
204,dst_bytes,num_root,0.5621890547263682,0.6019900497512438,0.6119402985074627,0.5920398009950248
114,service,dst_host_srv_diff_host_rate,0.572139303482587,0.5970149253731343,0.6069651741293532,0.5920398009950248
319,urgent,same_srv_rate,0.6716417910447762,0.5621890547263682,0.5373134328358209,0.5903814262023218
481,root_shell,dst_host_srv_rerror_rate,0.572139303482587,0.582089552238806,0.6169154228855721,0.5903814262023217
469,root_shell,same_srv_rate,0.6218905472636815,0.5771144278606966,0.5671641791044776,0.5887230514096186
715,serror_rate,dst_host_srv_count,0.572139303482587,0.6218905472636815,0.572139303482587,0.5887230514096186
419,logged_in,dst_host_same_src_port_rate,0.572139303482587,0.5870646766169154,0.6069651741293532,0.5887230514096186
615,num_outbound_cmds,srv_rerror_rate,0.5671641791044776,0.6019900497512438,0.5970149253731343,0.5887230514096186
200,dst_bytes,logged_in,0.5870646766169154,0.5920398009950248,0.5870646766169154,0.5887230514096186
817,dst_host_srv_count,dst_host_diff_srv_rate,0.6119402985074627,0.5572139303482587,0.5970149253731343,0.5887230514096186
139,flag,srv_count,0.5870646766169154,0.6019900497512438,0.5771144278606966,0.5887230514096186
552,num_file_creations,dst_host_same_srv_rate,0.6169154228855721,0.5422885572139303,0.6069651741293532,0.5887230514096186
575,num_shells,dst_host_srv_count,0.6119402985074627,0.5223880597014925,0.6318407960199005,0.5887230514096186
50,protocol_type,logged_in,0.5771144278606966,0.6119402985074627,0.5771144278606966,0.5887230514096186
546,num_file_creations,srv_rerror_rate,0.5572139303482587,0.6268656716417911,0.5771144278606966,0.5870646766169155
687,count,dst_host_rerror_rate,0.582089552238806,0.5771144278606966,0.6019900497512438,0.5870646766169155
317,urgent,rerror_rate,0.6019900497512438,0.582089552238806,0.5771144278606966,0.5870646766169155
209,dst_bytes,is_host_login,0.5870646766169154,0.5572139303482587,0.6169154228855721,0.5870646766169153
616,num_outbound_cmds,same_srv_rate,0.6119402985074627,0.5223880597014925,0.6218905472636815,0.5854063018242123
101,service,srv_count,0.5024875621890548,0.6716417910447762,0.582089552238806,0.5854063018242123
592,num_access_files,rerror_rate,0.6019900497512438,0.5621890547263682,0.5920398009950248,0.5854063018242123
533,num_root,dst_host_rerror_rate,0.6218905472636815,0.5771144278606966,0.5522388059701493,0.5837479270315091
793,diff_srv_rate,dst_host_srv_rerror_rate,0.5771144278606966,0.6417910447761194,0.5323383084577115,0.5837479270315091
823,dst_host_srv_count,dst_host_srv_rerror_rate,0.6069651741293532,0.5671641791044776,0.5771144278606966,0.5837479270315091
656,is_guest_login,srv_rerror_rate,0.6318407960199005,0.582089552238806,0.5373134328358209,0.5837479270315091
796,srv_diff_host_rate,dst_host_srv_count,0.5771144278606966,0.5870646766169154,0.5870646766169154,0.5837479270315091
731,srv_serror_rate,dst_host_srv_count,0.6119402985074627,0.582089552238806,0.5572139303482587,0.5837479270315091
688,count,dst_host_srv_rerror_rate,0.5920398009950248,0.5472636815920398,0.6069651741293532,0.582089552238806
677,count,diff_srv_rate,0.6019900497512438,0.5472636815920398,0.5970149253731343,0.582089552238806
521,num_root,srv_rerror_rate,0.5870646766169154,0.5422885572139303,0.6169154228855721,0.582089552238806
832,dst_host_same_srv_rate,??,0.5572139303482587,0.5771144278606966,0.6119402985074627,0.582089552238806
39,duration,dst_host_srv_rerror_rate,0.572139303482587,0.5970149253731343,0.5771144278606966,0.582089552238806
635,is_host_login,rerror_rate,0.5472636815920398,0.5920398009950248,0.6069651741293532,0.582089552238806
473,root_shell,dst_host_srv_count,0.582089552238806,0.5373134328358209,0.6268656716417911,0.582089552238806
280,wrong_fragment,count,0.582089552238806,0.5970149253731343,0.5671641791044776,0.582089552238806
468,root_shell,srv_rerror_rate,0.5970149253731343,0.5323383084577115,0.6119402985074627,0.5804311774461028
825,dst_host_same_srv_rate,dst_host_diff_srv_rate,0.582089552238806,0.5970149253731343,0.5621890547263682,0.5804311774461028
559,num_file_creations,dst_host_srv_rerror_rate,0.5422885572139303,0.6368159203980099,0.5621890547263682,0.5804311774461028
792,diff_srv_rate,dst_host_rerror_rate,0.5621890547263682,0.6169154228855721,0.5621890547263682,0.5804311774461028
628,num_outbound_cmds,dst_host_srv_rerror_rate,0.6616915422885572,0.5671641791044776,0.5124378109452736,0.5804311774461028
291,wrong_fragment,dst_host_same_srv_rate,0.5373134328358209,0.6218905472636815,0.582089552238806,0.5804311774461027
672,count,serror_rate,0.5870646766169154,0.5870646766169154,0.5671641791044776,0.5804311774461027
452,num_compromised,dst_host_rerror_rate,0.6069651741293532,0.5920398009950248,0.5422885572139303,0.5804311774461027
446,num_compromised,dst_host_same_srv_rate,0.5970149253731343,0.5920398009950248,0.5522388059701493,0.5804311774461027
674,count,rerror_rate,0.5771144278606966,0.582089552238806,0.5771144278606966,0.5787728026533997
777,same_srv_rate,dst_host_srv_diff_host_rate,0.5771144278606966,0.5771144278606966,0.582089552238806,0.5787728026533997
551,num_file_creations,dst_host_srv_count,0.5870646766169154,0.582089552238806,0.5671641791044776,0.5787728026533996
651,is_guest_login,count,0.5771144278606966,0.6069651741293532,0.5472636815920398,0.5771144278606966
682,count,dst_host_diff_srv_rate,0.582089552238806,0.5671641791044776,0.582089552238806,0.5771144278606966
480,root_shell,dst_host_rerror_rate,0.5920398009950248,0.6069651741293532,0.5323383084577115,0.5771144278606966
610,num_outbound_cmds,count,0.5870646766169154,0.5970149253731343,0.5472636815920398,0.5771144278606964
748,rerror_rate,dst_host_diff_srv_rate,0.5422885572139303,0.5522388059701493,0.6318407960199005,0.5754560530679934
785,diff_srv_rate,dst_host_srv_count,0.6119402985074627,0.5522388059701493,0.5621890547263682,0.5754560530679934
743,rerror_rate,diff_srv_rate,0.572139303482587,0.5621890547263682,0.5920398009950248,0.5754560530679934
820,dst_host_srv_count,dst_host_serror_rate,0.6169154228855721,0.5621890547263682,0.5472636815920398,0.5754560530679934
256,land,dst_host_srv_count,0.5920398009950248,0.5671641791044776,0.5671641791044776,0.5754560530679934
61,protocol_type,count,0.6417910447761194,0.5472636815920398,0.5373134328358209,0.5754560530679933
355,hot,dst_host_srv_count,0.5870646766169154,0.5771144278606966,0.5572139303482587,0.5737976782752902
246,land,count,0.6119402985074627,0.5771144278606966,0.5323383084577115,0.5737976782752902
526,num_root,dst_host_srv_count,0.5970149253731343,0.5373134328358209,0.5870646766169154,0.5737976782752902
689,count,??,0.5970149253731343,0.5572139303482587,0.5671641791044776,0.5737976782752902
558,num_file_creations,dst_host_rerror_rate,0.5174129353233831,0.6069651741293532,0.5970149253731343,0.5737976782752902
679,count,dst_host_count,0.5970149253731343,0.5621890547263682,0.5621890547263682,0.5737976782752902
463,root_shell,count,0.5771144278606966,0.6218905472636815,0.5223880597014925,0.5737976782752902
768,srv_rerror_rate,dst_host_srv_rerror_rate,0.572139303482587,0.5522388059701493,0.5970149253731343,0.5737976782752902
576,num_shells,dst_host_same_srv_rate,0.5970149253731343,0.582089552238806,0.5373134328358209,0.5721393034825871
520,num_root,rerror_rate,0.5572139303482587,0.5422885572139303,0.6169154228855721,0.572139303482587
803,srv_diff_host_rate,dst_host_rerror_rate,0.6069651741293532,0.527363184079602,0.5771144278606966,0.570480928689884
804,srv_diff_host_rate,dst_host_srv_rerror_rate,0.582089552238806,0.5771144278606966,0.5522388059701493,0.570480928689884
588,num_access_files,count,0.6019900497512438,0.5621890547263682,0.5472636815920398,0.5704809286898839
541,num_file_creations,count,0.5024875621890548,0.6169154228855721,0.5920398009950248,0.5704809286898839
250,land,rerror_rate,0.5422885572139303,0.582089552238806,0.5870646766169154,0.5704809286898839
349,hot,rerror_rate,0.6119402985074627,0.5771144278606966,0.5223880597014925,0.5704809286898839
838,dst_host_diff_srv_rate,dst_host_srv_rerror_rate,0.5870646766169154,0.5223880597014925,0.6019900497512438,0.5704809286898839
435,num_compromised,count,0.5771144278606966,0.5870646766169154,0.5422885572139303,0.5688225538971808
606,num_access_files,dst_host_srv_rerror_rate,0.5373134328358209,0.6019900497512438,0.5671641791044776,0.5688225538971808
565,num_shells,count,0.5870646766169154,0.5870646766169154,0.5323383084577115,0.5688225538971808
669,is_guest_login,dst_host_srv_rerror_rate,0.5522388059701493,0.5970149253731343,0.5572139303482587,0.5688225538971808
313,urgent,count,0.582089552238806,0.5870646766169154,0.5373134328358209,0.5688225538971807
302,urgent,logged_in,0.572139303482587,0.572139303482587,0.5621890547263682,0.5688225538971807
363,hot,dst_host_srv_rerror_rate,0.5621890547263682,0.582089552238806,0.5621890547263682,0.5688225538971807
115,service,dst_host_serror_rate,0.5472636815920398,0.6417910447761194,0.5124378109452736,0.5671641791044776
675,count,srv_rerror_rate,0.5174129353233831,0.6069651741293532,0.5771144278606966,0.5671641791044776
393,num_failed_logins,dst_host_rerror_rate,0.5621890547263682,0.582089552238806,0.5572139303482587,0.5671641791044776
837,dst_host_diff_srv_rate,dst_host_rerror_rate,0.6119402985074627,0.5472636815920398,0.5422885572139303,0.5671641791044776
32,duration,dst_host_same_srv_rate,0.5522388059701493,0.5373134328358209,0.6069651741293532,0.5655058043117744
686,count,dst_host_srv_serror_rate,0.5422885572139303,0.5472636815920398,0.6069651741293532,0.5655058043117744
844,dst_host_same_src_port_rate,dst_host_srv_rerror_rate,0.5572139303482587,0.5970149253731343,0.5422885572139303,0.5655058043117744
86,service,urgent,0.6019900497512438,0.5422885572139303,0.5522388059701493,0.5655058043117744
680,count,dst_host_srv_count,0.5870646766169154,0.5522388059701493,0.5522388059701493,0.5638474295190713
323,urgent,dst_host_srv_count,0.5572139303482587,0.582089552238806,0.5522388059701493,0.5638474295190713
620,num_outbound_cmds,dst_host_srv_count,0.5323383084577115,0.5223880597014925,0.6368159203980099,0.5638474295190713
754,rerror_rate,dst_host_srv_rerror_rate,0.5522388059701493,0.5771144278606966,0.5572139303482587,0.5621890547263683
26,duration,srv_rerror_rate,0.5472636815920398,0.5870646766169154,0.5522388059701493,0.5621890547263682
758,srv_rerror_rate,srv_diff_host_rate,0.5522388059701493,0.5472636815920398,0.5870646766169154,0.5621890547263682
495,su_attempted,srv_rerror_rate,0.5572139303482587,0.5621890547263682,0.5671641791044776,0.562189054726368
494,su_attempted,rerror_rate,0.6169154228855721,0.5771144278606966,0.4925373134328358,0.562189054726368
508,su_attempted,dst_host_srv_rerror_rate,0.5621890547263682,0.5373134328358209,0.582089552238806,0.560530679933665
21,duration,count,0.5671641791044776,0.5671641791044776,0.5472636815920398,0.560530679933665
668,is_guest_login,dst_host_rerror_rate,0.5472636815920398,0.582089552238806,0.5522388059701493,0.560530679933665
764,srv_rerror_rate,dst_host_srv_diff_host_rate,0.5323383084577115,0.5870646766169154,0.5621890547263682,0.560530679933665
750,rerror_rate,dst_host_srv_diff_host_rate,0.4925373134328358,0.5970149253731343,0.5920398009950248,0.5605306799336649
381,num_failed_logins,srv_rerror_rate,0.5174129353233831,0.5771144278606966,0.582089552238806,0.5588723051409619
425,logged_in,??,0.6169154228855721,0.4975124378109453,0.5572139303482587,0.5572139303482587
330,urgent,dst_host_rerror_rate,0.5920398009950248,0.5373134328358209,0.5422885572139303,0.5572139303482587
70,protocol_type,dst_host_count,0.5870646766169154,0.527363184079602,0.5572139303482587,0.5572139303482587
763,srv_rerror_rate,dst_host_same_src_port_rate,0.5572139303482587,0.5024875621890548,0.6119402985074627,0.5572139303482587
848,dst_host_srv_diff_host_rate,dst_host_rerror_rate,0.5671641791044776,0.5223880597014925,0.582089552238806,0.5572139303482587
762,srv_rerror_rate,dst_host_diff_srv_rate,0.5572139303482587,0.5472636815920398,0.5621890547263682,0.5555555555555556
65,protocol_type,rerror_rate,0.582089552238806,0.6069651741293532,0.47761194029850745,0.5555555555555556
284,wrong_fragment,rerror_rate,0.5422885572139303,0.5621890547263682,0.5621890547263682,0.5555555555555556
400,logged_in,num_file_creations,0.46766169154228854,0.6318407960199005,0.5671641791044776,0.5555555555555555
285,wrong_fragment,srv_rerror_rate,0.527363184079602,0.527363184079602,0.6069651741293532,0.5538971807628524
534,num_root,dst_host_srv_rerror_rate,0.6019900497512438,0.5472636815920398,0.5124378109452736,0.5538971807628524
843,dst_host_same_src_port_rate,dst_host_rerror_rate,0.572139303482587,0.5522388059701493,0.5373134328358209,0.5538971807628524
404,logged_in,is_host_login,0.5572139303482587,0.5522388059701493,0.5522388059701493,0.5538971807628524
251,land,srv_rerror_rate,0.5870646766169154,0.48258706467661694,0.5920398009950248,0.5538971807628523
453,num_compromised,dst_host_srv_rerror_rate,0.5771144278606966,0.5124378109452736,0.5671641791044776,0.5522388059701493
593,num_access_files,srv_rerror_rate,0.6268656716417911,0.5323383084577115,0.4975124378109453,0.5522388059701493
749,rerror_rate,dst_host_same_src_port_rate,0.572139303482587,0.5422885572139303,0.5422885572139303,0.5522388059701492
636,is_host_login,srv_rerror_rate,0.5223880597014925,0.5472636815920398,0.5870646766169154,0.5522388059701492
418,logged_in,dst_host_diff_srv_rate,0.5771144278606966,0.5323383084577115,0.5422885572139303,0.5505804311774462
401,logged_in,num_shells,0.527363184079602,0.5522388059701493,0.572139303482587,0.5505804311774462
753,rerror_rate,dst_host_rerror_rate,0.5671641791044776,0.5422885572139303,0.5422885572139303,0.5505804311774462
264,land,dst_host_srv_rerror_rate,0.5124378109452736,0.5373134328358209,0.6019900497512438,0.5505804311774462
318,urgent,srv_rerror_rate,0.5920398009950248,0.5373134328358209,0.5223880597014925,0.5505804311774462
78,protocol_type,dst_host_rerror_rate,0.5970149253731343,0.5522388059701493,0.5024875621890548,0.5505804311774462
79,protocol_type,dst_host_srv_rerror_rate,0.4975124378109453,0.527363184079602,0.6218905472636815,0.5489220563847429
683,count,dst_host_same_src_port_rate,0.5174129353233831,0.5771144278606966,0.5522388059701493,0.5489220563847429
406,logged_in,count,0.5671641791044776,0.527363184079602,0.5522388059701493,0.5489220563847429
605,num_access_files,dst_host_rerror_rate,0.527363184079602,0.5920398009950248,0.527363184079602,0.5489220563847429
569,num_shells,rerror_rate,0.5621890547263682,0.4925373134328358,0.5920398009950248,0.5489220563847429
570,num_shells,srv_rerror_rate,0.582089552238806,0.5472636815920398,0.5174129353233831,0.5489220563847429
396,logged_in,num_compromised,0.47761194029850745,0.6019900497512438,0.5621890547263682,0.5472636815920399
103,service,srv_serror_rate,0.6019900497512438,0.527363184079602,0.5124378109452736,0.5472636815920399
398,logged_in,su_attempted,0.5671641791044776,0.5373134328358209,0.5373134328358209,0.5472636815920399
582,num_shells,dst_host_rerror_rate,0.5621890547263682,0.5373134328358209,0.5422885572139303,0.5472636815920398
394,num_failed_logins,dst_host_srv_rerror_rate,0.527363184079602,0.5671641791044776,0.5472636815920398,0.5472636815920398
849,dst_host_srv_diff_host_rate,dst_host_srv_rerror_rate,0.5174129353233831,0.5920398009950248,0.527363184079602,0.5456053067993366
445,num_compromised,dst_host_srv_count,0.5223880597014925,0.5522388059701493,0.5621890547263682,0.5456053067993366
744,rerror_rate,srv_diff_host_rate,0.5422885572139303,0.48756218905472637,0.6019900497512438,0.5439469320066336
402,logged_in,num_access_files,0.5323383084577115,0.5373134328358209,0.5621890547263682,0.5439469320066335
648,is_host_login,dst_host_rerror_rate,0.5422885572139303,0.5522388059701493,0.5373134328358209,0.5439469320066335
350,hot,srv_rerror_rate,0.4975124378109453,0.5621890547263682,0.572139303482587,0.5439469320066335
397,logged_in,root_shell,0.5323383084577115,0.5422885572139303,0.5522388059701493,0.5422885572139303
10,duration,logged_in,0.5870646766169154,0.5323383084577115,0.5024875621890548,0.5406301824212272
36,duration,dst_host_serror_rate,0.527363184079602,0.5323383084577115,0.5572139303482587,0.5389718076285241
614,num_outbound_cmds,rerror_rate,0.6019900497512438,0.4925373134328358,0.5223880597014925,0.538971807628524
205,dst_bytes,num_file_creations,0.5124378109452736,0.5223880597014925,0.582089552238806,0.538971807628524
316,urgent,srv_serror_rate,0.5771144278606966,0.5024875621890548,0.5323383084577115,0.537313432835821
545,num_file_creations,rerror_rate,0.527363184079602,0.5522388059701493,0.5323383084577115,0.537313432835821
649,is_host_login,dst_host_srv_rerror_rate,0.527363184079602,0.5621890547263682,0.5223880597014925,0.5373134328358209
298,wrong_fragment,dst_host_srv_rerror_rate,0.527363184079602,0.5373134328358209,0.5472636815920398,0.5373134328358209
399,logged_in,num_root,0.527363184079602,0.5223880597014925,0.5572139303482587,0.5356550580431177
365,num_failed_logins,logged_in,0.5174129353233831,0.5323383084577115,0.5572139303482587,0.5356550580431177
671,count,srv_count,0.5074626865671642,0.5572139303482587,0.5422885572139303,0.5356550580431177
791,diff_srv_rate,dst_host_srv_serror_rate,0.5671641791044776,0.5074626865671642,0.5323383084577115,0.5356550580431177
414,logged_in,srv_diff_host_rate,0.5323383084577115,0.5323383084577115,0.5422885572139303,0.5356550580431177
506,su_attempted,dst_host_srv_serror_rate,0.4925373134328358,0.5223880597014925,0.5920398009950248,0.5356550580431176
627,num_outbound_cmds,dst_host_rerror_rate,0.5323383084577115,0.572139303482587,0.4975124378109453,0.5339966832504146
261,land,dst_host_serror_rate,0.572139303482587,0.5024875621890548,0.527363184079602,0.5339966832504146
847,dst_host_srv_diff_host_rate,dst_host_srv_serror_rate,0.5074626865671642,0.5074626865671642,0.5870646766169154,0.5339966832504146
450,num_compromised,dst_host_serror_rate,0.5174129353233831,0.5472636815920398,0.5373134328358209,0.5339966832504145
841,dst_host_same_src_port_rate,dst_host_serror_rate,0.5522388059701493,0.5422885572139303,0.5024875621890548,0.5323383084577115
415,logged_in,dst_host_count,0.5223880597014925,0.5174129353233831,0.5572139303482587,0.5323383084577115
405,logged_in,is_guest_login,0.5472636815920398,0.5124378109452736,0.5373134328358209,0.5323383084577115
118,service,dst_host_srv_rerror_rate,0.5174129353233831,0.5223880597014925,0.5572139303482587,0.5323383084577115
438,num_compromised,srv_serror_rate,0.527363184079602,0.5074626865671642,0.5621890547263682,0.5323383084577115
235,land,logged_in,0.527363184079602,0.5621890547263682,0.5024875621890548,0.5306799336650083
380,num_failed_logins,rerror_rate,0.527363184079602,0.572139303482587,0.4925373134328358,0.5306799336650082
38,duration,dst_host_rerror_rate,0.5174129353233831,0.5223880597014925,0.5522388059701493,0.5306799336650082
612,num_outbound_cmds,serror_rate,0.5472636815920398,0.527363184079602,0.5124378109452736,0.5290215588723052
105,service,srv_rerror_rate,0.5174129353233831,0.5373134328358209,0.5323383084577115,0.5290215588723052
25,duration,rerror_rate,0.5771144278606966,0.47761194029850745,0.5323383084577115,0.5290215588723052
626,num_outbound_cmds,dst_host_srv_serror_rate,0.5074626865671642,0.572139303482587,0.5074626865671642,0.5290215588723052
408,logged_in,serror_rate,0.5223880597014925,0.5472636815920398,0.5174129353233831,0.5290215588723051
741,rerror_rate,srv_rerror_rate,0.5223880597014925,0.5024875621890548,0.5572139303482587,0.527363184079602
720,serror_rate,dst_host_serror_rate,0.527363184079602,0.4975124378109453,0.5572139303482587,0.527363184079602
728,srv_serror_rate,diff_srv_rate,0.527363184079602,0.5323383084577115,0.5223880597014925,0.527363184079602
403,logged_in,num_outbound_cmds,0.48756218905472637,0.582089552238806,0.5124378109452736,0.5273631840796019
102,service,serror_rate,0.5223880597014925,0.5124378109452736,0.5472636815920398,0.5273631840796019
